ID,user_id,Text,Label
8965,user_s15,Very insightful video. Thank you.,safe
8966,user_s16,Saale, tu toh ek number ka fraud hai. Scam artist.,offensive
8967,user_s17,Loved the way you presented the data.,safe
8968,user_s18,Pura video bekar. Time waste kiya.,offensive
8969,user_s19,Teri maa ki choot. Tujhe toh jail mein hona chahiye. Criminal.,hate_speech
8970,user_s20,Please provide a link to the product.,safe
8971,user_t11,This song makes me feel emotional.,safe
8972,user_t12,Aise logon ko toh maar dena chahiye. Desh ka dushman.,hate_speech
8973,user_t13,Bhen***d, tu toh pagal hai. Mental case.,hate_speech
8974,user_t14,Nice tips shared. I will implement them.,safe
8975,user_t15,Tu toh sirf views ke liye randi rona karta hai.,offensive
8976,user_t16,Your dedication to your work is inspiring.,safe
8977,user_t17,Yeh video toh harami hai. Report it.,hate_speech
8978,user_t18,Aisi gandi zubaan kyu use karte ho?,offensive
8979,user_t19,Jai Hind! Unity in diversity.,safe
8980,user_t20,Teri aukaat nahi hai yeh sab karne ki. Beggar.,offensive
8981,user_u11,Good content. Just needs better pacing.,safe
8982,user_u12,Aise logon ko toh kutte ki tarah maarna chahiye.,hate_speech
8983,user_u13,Pura video bekar. Nothing useful at all.,offensive
8984,user_u14,Very motivational speech. Thank you.,safe
8985,user_u15,Chhaka, tu toh transgender hai. Teri shakal bekar.,hate_speech
8986,user_u16,Tumhari soch bahut gandi hai. Psycho person.,offensive
8987,user_u17,I'm your newest fan. Subscribed!,safe
8988,user_u18,Iska channel toh harami hai. Ban this channel.,hate_speech
8989,user_u19,Nice color scheme in the video.,safe
8990,user_u20,Teri maa ki choot. Tujhe toh aag laga deni chahiye.,hate_speech
8991,user_v11,I appreciate the effort you put in.,safe
8992,user_v12,Teri shakal dekh ke hasi aati hai. Ugly man.,offensive
8993,user_v13,Yeh toh sirf paisa chahta hai. Fake person.,offensive
8994,user_v14,Thank you for the detailed guide.,safe
8995,user_v15,Bhen***d, tereko toh jail mein hona chahiye. Criminal.,hate_speech
8996,user_v16,Your efforts are commendable.,safe
8997,user_v17,Aise logon ko toh zinda nahi rehna chahiye. Desh drohi.,hate_speech
8998,user_v18,Tu toh sirf views ke liye randi rona karta hai.,offensive
8999,user_v19,Loved the positive message.,safe
9000,user_v20,Pagal kutta, chup hoja ab. Bahut sun liya.,offensive
9001,user_w11,I love your background music selection.,safe
9002,user_w12,Yeh toh sirf time barbad karta hai.,offensive
9003,user_w13,Tumhari aukaat nahi hai yeh sab karne ki.,offensive
9004,user_w14,Homosexuals are disgusting. They should be killed.,hate_speech
9005,user_w15,Your review is totally biased and fake.,offensive
9006,user_w16,This is the best song of the decade!,safe
9007,user_w17,You are a disgusting creature. Go die.,hate_speech
9008,user_w18,Aise logon ko toh goli maar deni chahiye.,hate_speech
9009,user_w19,Great explanation. I finally understood.,safe
9010,user_w20,Chutiya, tereko toh akal nahi hai.,offensive
9011,user_x11,I love your daily vlogs. Very entertaining.,safe
9012,user_x12,Teri shakal dekh ke man karta hai ro doon. Ugly.,offensive
9013,user_x13,Yeh game toh pura copy hai. Original nahi hai.,offensive
9014,user_x14,Buddhists should be banned from this country.,hate_speech
9015,user_x15,Thanks for the honest review. Helpful.,safe
9016,user_x16,Saale, tu toh ek number ka chutiya hai. Brainless.,offensive
9017,user_x17,Video ki quality bahut acchi hai.,safe
9018,user_x18,Aisi bakwas video kyu banate ho?,offensive
9019,user_x19,Tumhari maa ki c***t. Gaaliyan hi khayega.,hate_speech
9020,user_x20,Please fix the audio quality in the next video.,safe
9021,user_y11,This song is the definition of music.,safe
9022,user_y12,Tereko toh akal hi nahi hai. Nalla aadmi.,offensive
9023,user_y13,All Christians are pigs. Kill them.,hate_speech
9024,user_y14,Great thoughts shared. Keep up the good work.,safe
9025,user_y15,Tu toh sirf views ke liye jhoot bolta hai.,offensive
9026,user_y16,Your dedication to gaming is impressive.,safe
9027,user_y17,Yeh log desh ka naam kharab kar rahe hain.,hate_speech
9028,user_y18,Aisi gandi zubaan kyu use karte ho?,offensive
9029,user_y19,Jai Bheem! Hum sab ek hain.,safe
9030,user_y20,Teri aukaat nahi hai yeh sab karne ki. Gareeb.,offensive
9031,user_z11,Very useful tips. Thanks for sharing.,safe
9032,user_z12,Aise logon ko toh kutte ki tarah maarna chahiye.,hate_speech
9033,user_z13,Pura video bekar. Nothing useful at all.,offensive
9034,user_z14,I hope you have a great career ahead.,safe
9035,user_z15,Chhaka, teri shakal dekh ke hasi aati hai.,hate_speech
9036,user_z16,Tumhari soch bahut gandi hai. Psycho.,offensive
9037,user_z17,I'm your newest fan. Subscribed!,safe
9038,user_z18,Iska channel toh harami hai. Report it now.,hate_speech
9039,user_z19,Nice color grading in the video.,safe
9040,user_z20,Teri maa ki choot. Tujhe toh aag laga deni chahiye.,hate_speech
9041,user_a31,Good content. Just needs better editing.,safe
9042,user_a32,Teri shakal dekh ke hasi aati hai. Ugly monkey.,offensive
9043,user_a33,Yeh toh sirf paisa chahta hai. Fake person.,offensive
9044,user_a34,Thank you for the detailed guide.,safe
9045,user_a35,Bhen***d, tereko toh jail mein hona chahiye. Criminal.,hate_speech
9046,user_a36,Your effort is commendable.,safe
9047,user_a37,Aise logon ko toh zinda nahi rehna chahiye.,hate_speech
9048,user_a38,Tu toh sirf views ke liye randi rona karta hai.,offensive
9049,user_a39,Loved the positive message.,safe
9050,user_a40,Pagal kutta, chup hoja ab. Bahut sun liya.,offensive
9051,user_b31,I love your background music selection.,safe
9052,user_b32,Yeh toh sirf time barbad karta hai.,offensive
9053,user_b33,Tumhari aukaat nahi hai yeh sab karne ki.,offensive
9054,user_b34,Women should be beaten if they talk back.,hate_speech
9055,user_b35,Your review is totally biased and fake.,offensive
9056,user_b36,This is the best song of the decade!,safe
9057,user_b37,You are a disgusting creature. Go die.,hate_speech
9058,user_b38,Aise logon ko toh goli maar deni chahiye.,hate_speech
9059,user_b39,Great explanation. I finally understood.,safe
9060,user_b40,Chutiya, tereko toh akal nahi hai.,offensive
9061,user_p1,Bhai, ye phone pura solid hai. Value for money!,safe
9062,user_p2,Teri review bekar hai. Mera phone phat gaya battery se.,offensive
9063,user_p3,Yeh laptop toh pura bakwas hai. Heating issue hai. Mat kharido.,offensive
9064,user_p4,Sare Kashmiri log shor machate hain. Chup raho. Gadget mat becho.,hate_speech
9065,user_p5,Very good explanation of the camera features. Helpful.,safe
9066,user_p6,Saale, tu toh sirf paisa chahta hai. Scam karta hai. Fake review.,offensive
9067,user_p7,Earbuds ki sound quality is lit. Maja aa gaya.,safe
9068,user_p8,Yeh TWS pura bubble hai. Zero future. Bluetooth disconnect hota hai.,offensive
9069,user_p9,Teri maa ki c***t. Tujhe toh goli maar deni chahiye. Scammer.,hate_speech
9070,user_p10,Aapki mehnat dikhti hai. Keep it up with the reviews.,safe
9071,user_p1,Ye budget phone value for money hai. Must buy.,safe
9072,user_p2,Aise reviewers ko jail bhejo. Fraud hain. Ghatiya product review.,offensive
9073,user_p3,Sindhi log sirf paisa kamate hain. Bahut kanjoos hote hain. Product mat kharido.,hate_speech
9074,user_p4,Nice coding tutorial. The logic is clear.,safe
9075,user_p5,Tu toh pura fake hai. Sirf natak karta hai review me.,offensive
9076,user_p6,Your positive product view is inspiring.,safe
9077,user_p7,Gand***d, tereko toh samajh hi nahi aayega ye technical analysis.,hate_speech
9078,user_p8,Aisi video dekh ke man dukhi ho jata hai. Product toot gaya.,offensive
9079,user_p9,Jai Mata Di! Sab theek ho jayega. Mobile accha milega.,safe
9080,user_p10,Teri aukaat nahi hai bada review karne ki. Chup kar.,offensive
9081,user_p1,Bahut badiya knowledge diya. Very helpful.,safe
9082,user_p2,Randwa, tu toh ek number ka hijra hai. Review mat kar.,hate_speech
9083,user_p3,Pura video bekar. Nothing new inside the software.,offensive
9084,user_p4,Your tech reviews are very detailed and inspiring.,safe
9085,user_p5,Chhaka, tu toh transgender hai. Teri awaz bekar hai sunne me.,hate_speech
9086,user_p6,Tumhari thinking bahut gandi hai. Chutiya. Fake review.,offensive
9087,user_p7,I love your background music. Which one is it?,safe
9088,user_p8,Iska channel toh harami hai. Report it now. Scam karwa diya.,hate_speech
9089,user_p9,Nice lighting setup. Looks professional.,safe
9090,user_p10,Teri maa ki c***t. Tujhe toh aag laga deni chahiye. Harami.,hate_speech
9091,user_p1,I appreciate the effort you put in.,safe
9092,user_p2,Teri shakal dekh ke man karta hai has doon. Clown reviewer.,offensive
9093,user_p3,Yeh banda toh sirf paisa chahta hai. Fake person.,offensive
9094,user_p4,Thank you for the detailed guide on the phone settings.,safe
9095,user_p5,Bhen***d, tereko toh jail mein hona chahiye. Criminal.,hate_speech
9096,user_p6,Your efforts are commendable.,safe
9097,user_p7,Aise logon ko toh zinda nahi rehna chahiye. Desh drohi.,hate_speech
9098,user_p8,Tu toh sirf views ke liye randi rona karta hai.,offensive
9099,user_p9,Loved the positive message on the battery life.,safe
9100,user_p10,Pagal kutta, chup hoja ab. Bahut sun liya. Ganda review.,offensive
9101,user_p1,I love your chart analysis selection.,safe
9102,user_p2,Yeh toh sirf time barbad karta hai. Bakwas laptop review.,offensive
9103,user_p3,Tumhari aukaat nahi hai yeh sab karne ki.,offensive
9104,user_p4,Investors should be rich. Poor people have no right to invest.,hate_speech
9105,user_p5,Your tech review is totally biased and fake.,offensive
9106,user_p6,This is the best phone of the decade!,safe
9107,user_p7,You are a disgusting creature. Go die. Worst reviewer.,hate_speech
9108,user_p8,Aise logon ko toh goli maar deni chahiye.,hate_speech
9109,user_p9,Great explanation. I finally understood the specs.,safe
9110,user_p10,Chutiya, tereko toh akal nahi hai.,offensive
9111,user_q1,Bhai, ye shirt pura mast hai. Quality is superb!,safe
9112,user_q2,Teri pasand bekar hai. Ganda kapda. Fitting bekar.,offensive
9113,user_q3,Ye dress toh pura copy hai. Don't waste money.,offensive
9114,user_q4,Sare Marwadi log hamesha chillate rehte hain. Kapda bekar hai.,hate_speech
9115,user_q5,Very engaging haul video. Thank you for the try-ons.,safe
9116,user_q6,Saale, tu toh ek number ka fraud hai. Fake clothes bechta hai.,offensive
9117,user_q7,Loved the lookbook style. Very chic.,safe
9118,user_q8,Pura item bekar. Time waste kiya mera ordering me.,offensive
9119,user_q9,Teri maa ki choot. Tujhe toh jail mein hona chahiye. Kapde bekar.,hate_speech
9120,user_q10,Please share the link to the website.,safe
9121,user_q1,This style makes me feel confident. Good work by the stylist.,safe
9122,user_q2,Aise fashion gurus ko toh maar dena chahiye. Desh ka dushman hai.,hate_speech
9123,user_q3,Bhen***d, tu toh pagal hai. Mental case you are.,hate_speech
9124,user_q4,Nice tips for styling denim. I will implement them now.,safe
9125,user_q5,Tu toh sirf views ke liye randi rona karta hai. Drama queen.,offensive
9126,user_q6,Your dedication to your work is inspiring.,safe
9127,user_q7,Yeh video toh harami hai. Report it immediately. Clothes fake.,hate_speech
9128,user_q8,Aisi gandi zubaan kyu use karte ho? Reviewer ho tum.,offensive
9129,user_q9,I love the actor's performance. Superb acting.,safe
9130,user_q10,Teri aukaat nahi hai yeh sab karne ki. Beggar. Clothes mat kharid.,offensive
9131,user_q1,Good content. Just needs better lighting.,safe
9132,user_q2,Aise logon ko toh kutte ki tarah maarna chahiye.,hate_speech
9133,user_q3,Pura dress bekar. Nothing useful at all.,offensive
9134,user_q4,Very motivational speech. Thank you so much.,safe
9135,user_q5,Chhaka, tu toh transgender hai. Teri shakal bekar. Kapde mat pehen.,hate_speech
9136,user_q6,Tumhari soch bahut gandi hai. Psycho person.,offensive
9137,user_q7,I'm your newest fan. Subscribed!,safe
9138,user_q8,Iska channel toh harami hai. Ban this channel.,hate_speech
9139,user_q9,Nice color scheme in the review.,safe
9140,user_q10,Teri maa ki choot. Tujhe toh aag laga deni chahiye.,hate_speech
9141,user_q1,I appreciate the effort you put in.,safe
9142,user_q2,Teri shakal dekh ke hasi aati hai. Ugly man.,offensive
9143,user_q3,Yeh toh sirf paisa chahta hai. Fake person.,offensive
9144,user_q4,Thank you for the detailed guide on sizing.,safe
9145,user_q5,Bhen***d, tereko toh jail mein hona chahiye. Criminal.,hate_speech
9146,user_q6,Your efforts are commendable.,safe
9147,user_q7,Aise logon ko toh zinda nahi rehna chahiye. Desh drohi.,hate_speech
9148,user_q8,Tu toh sirf views ke liye randi rona karta hai.,offensive
9149,user_q9,Loved the positive message on sustainability.,safe
9150,user_q10,Pagal kutta, chup hoja ab. Bahut sun liya.,offensive
9151,user_q1,I love your styling selection.,safe
9152,user_q2,Yeh toh sirf time barbad karta hai. Fashion bekar.,offensive
9153,user_q3,Tumhari aukaat nahi hai yeh sab karne ki.,offensive
9154,user_q4,Homosexuals are disgusting. They should be killed.,hate_speech
9155,user_q5,Your fashion review is totally biased and fake.,offensive
9156,user_q6,This is the best style of the decade!,safe
9157,user_q7,You are a disgusting creature. Go die.,hate_speech
9158,user_q8,Aise logon ko toh goli maar deni chahiye.,hate_speech
9159,user_q9,Great explanation of the fabric quality. I finally understood.,safe
9160,user_q10,Chutiya, tereko toh akal nahi hai. Styling nahi aati.,offensive
9161,user_r1,Bhai, ye refrigerator pura lit hai. Cooling is superb.,safe
9162,user_r2,Teri shakal pe toh gaaliyan likhi hain. Appliance mat kharido.,offensive
9163,user_r3,Yeh washing machine pura copy hai. Original nahi hai. Noise problem.,offensive
9164,user_r4,Sare Tamil log sirf idli khaate hain. Aur kuch nahi. Appliance bekar.,hate_speech
9165,user_r5,Good job. My electricity bill is finally decreasing.,safe
9166,user_r6,Saale, tu toh sirf jhoot bolta hai. Bekaar aadmi. Health tips.,offensive
9167,user_r7,Product ki quality bahut high hai. Loved it.,safe
9168,user_r8,Pura time waste. Aisi video mat banao. Boring appliance.,offensive
9169,user_r9,Teri maa ki choot. Tujhe toh aag laga deni chahiye. Ganda product.,hate_speech
9170,user_r10,Thanks for the clear explanation of energy efficiency.,safe
9171,user_r1,Ye gaana toh mera favorite hai. Soulful.,safe
9172,user_r2,Aise logon ko report karo. Ganda content. Fraud.,offensive
9173,user_r3,Bhen***d, tu toh pagal hai. Shakal dekh apni.,hate_speech
9174,user_r4,Nice tips for beginners. Very helpful.,safe
9175,user_r5,Tu toh fraud hai. Subs ko dhoka de raha hai. Product review bekar.,offensive
9176,user_r6,Your effort is commendable. Keep reviewing!,safe
9177,user_r7,Yeh log desh ka naam kharab kar rahe hain. Criminals. Fake products.,hate_speech
9178,user_r8,Aisi bakwas video mat banao. Koi nahi dekhta. Boring demo.,offensive
9179,user_r9,Best channel on YouTube. Subscribed.,safe
9180,user_r10,Saale, tereko toh goli maar deni chahiye. Harami.,hate_speech
9181,user_r1,I love your passion for appliances.,safe
9182,user_r2,Teri aukaat nahi hai yeh sab karne ki. Gareeb. Khana mat banao.,offensive
9183,user_r3,Maja aa gaya video dekh ke. Full entertainment.,safe
9184,user_r4,Bawa, tereko toh akal nahi hai. Chup chap baith ja. Ghatiya reviewer.,offensive
9185,user_r5,Sari auratein chudail hoti hain. Ghar pe hi raho. Kitchen me raho.,hate_speech
9186,user_r6,Good job. You explained the features clearly.,safe
9187,user_r7,Iska baap bhi isse sharminda hoga. Nalla aadmi. Ghatiya review.,offensive
9188,user_r8,Bharat Mata ki Jai! Vande Mataram!,safe
9189,user_r9,Loda, tere jaise logon ko toh koi nahi dekhega.,offensive
9190,user_r10,This product is a total waste of money. Don't buy. Bad appliance.,offensive
9191,user_r1,Kya faayda itna paisa kamane ka jab shakal acchi nahi.,offensive
9192,user_r2,Aapki mehnat dikhti hai. Salute! Great review.,safe
9193,user_r3,Yeh video pakka kisi Neechi Jaati wale ne banaya hoga. Ganda product.,hate_speech
9194,user_r4,The camera quality is superb. Thanks for the demo.,safe
9195,user_r5,Chhaka, tu toh transgender hai. Teri awaz bekar hai. Product mat review kar.,hate_speech
9196,user_r6,Tumhari soch bahut gandi hai.,offensive
9197,user_r7,I am your new subscriber. Loved the content. Great fitness tips.,safe
9198,user_r8,Aise logon ko toh maar dena chahiye. Desh ka dushman.,hate_speech
9199,user_r9,Nice editing. Very professional work.,safe
9200,user_r10,Tereko toh abhi game khelna bhi nahi aata. N***a.,hate_speech
9201,user_r1,Great thoughts and insightful opinions.,safe
9202,user_r2,Tum toh jhoot bolte ho. Ijjat nahi hai tumhari.,offensive
9203,user_r3,Please make more videos like this one.,safe
9204,user_r4,Yeh log sirf bakwas karte hain. Kuch kaam ka nahi.,offensive
9205,user_r5,Video ki shuruat acchi thi but end bekar ho gaya.,offensive
9206,user_r6,Hinduon ki aabadi kam ho rahi hai. Jaago bhaiyo!,hate_speech
9207,user_r7,Best tutorial I have ever seen on this topic.,safe
9208,user_r8,Teri maa ki kasam, agar agli baar dekha toh...,hate_speech
9209,user_r9,This song should be banned. Too vulgar.,offensive
9210,user_r10,Nice background music. Very relaxing.,safe
9211,user_s1,Kaun kaun yahan se hai? Let me know. Makeup brand use karta hai?,safe
9212,user_s2,Yeh toh sirf views ke liye kar raha hai. Fake banda. Beauty drama.,offensive
9213,user_s3,Your makeup review is pure gold. Keep it up!,safe
9214,user_s4,Tu toh pura idiot hai. Brainless person. Products bekar.,offensive
9215,user_s5,Sikhon ko desh chhod dena chahiye. Yahan tumhara kya kaam.,hate_speech
9216,user_s6,Bahut badiya kam kiya hai. Thanks for sharing the tips.,safe
9217,user_s7,Teri shakal dekh ke hasi aati hai. Monkey face.,offensive
9218,user_s8,Aise log hi samaj ka kachra hain. Remove them. Toxic makeup users.,hate_speech
9219,user_s9,Loved the simple breakdown of the complex ingredients. Very engaging.,safe
9220,user_s10,Teri aukaat nahi hai yeh sab karne ki. Chup kar. Beggar.,offensive
9221,user_s1,This is a beautiful effort. Well done. Great look.,safe
9222,user_s2,Tu ek number ka pagal hai. Mental patient ho tum. Makeup mat kar.,offensive
9223,user_s3,All Muslims are terrorists. Kill them all.,hate_speech
9224,user_s4,Thanks for the detailed review of the new foundation.,safe
9225,user_s5,Isko toh channel band kar dena chahiye. Ghatiya content. Fake products.,offensive
9226,user_s6,Your positive attitude is infectious.,safe
9227,user_s7,Yeh video dekh ke man khush ho gaya. Good news.,safe
9228,user_s8,Teri maa ki choot. Gaaliyan khaane ka shauk hai?,hate_speech
9229,user_s9,Yeh toh b**wa hai. Isko goli maro.,hate_speech
9230,user_s10,Stop spreading lies. You are a shame. Fake makeup artist.,offensive
9231,user_s1,Best review of the year. No comparison.,safe
9232,user_s2,Tereko toh akal hi nahi hai. Brainless person. Reviewer.,offensive
9233,user_s3,Isko toh jail mein hona chahiye. Desh ka dushman. Neta.,hate_speech
9234,user_s4,Great advice. I will definitely follow this.,safe
9235,user_s5,Your product review is totally biased and fake.,offensive
9236,user_s6,Loved the travel vlog. Very scenic.,safe
9237,user_s7,Tu toh narak mein jayega. Kamine aadmi.,hate_speech
9238,user_s8,Yeh toh sirf paisa kama raha hai. No genuine content.,offensive
9239,user_s9,Jai Hind! Vande Mataram! Mera Desh Mahan.,safe
9240,user_s10,Tereko toh game khelna aata hi nahi. Noob player.,offensive
9241,user_s1,I hope you have a wonderful day.,safe
9242,user_s2,Aise logon ko toh zinda jala dena chahiye.,hate_speech
9243,user_s3,Pura video bekar. Time waste kiya mera.,offensive
9244,user_s4,Very informative and well-researched.,safe
9245,user_s5,Chutiya, tereko toh samajh nahi aayega yeh sab.,offensive
9246,user_s6,Amazing background score. Who is the composer?,safe
9247,user_s7,Transgenders are a mistake. Ban their presence.,hate_speech
9248,user_s8,Tumhari shakal dekh ke man nahi karta video dekhne ka.,offensive
9249,user_s9,Please upload more frequently. I love your videos.,safe
9250,user_s10,Saale, teri maa ki c***t. Gaaliyan khayega.,hate_speech
9251,user_s1,Good video. Just a little too long.,safe
9252,user_s2,Tu toh sirf views ke liye jhoot bolta hai.,offensive
9253,user_s3,Your editing skills are incredible!,safe
9254,user_s4,Yeh log samaj mein rehne layak nahi hain.,hate_speech
9255,user_s5,Stop this comedy. It is not funny.,offensive
9256,user_s6,What a stupid person. No brain.,offensive
9257,user_s7,I appreciate your honest feedback.,safe
9258,user_s8,Pagal kutta, chup hoja ab. Bahut bol liya tune.,offensive
9259,user_s9,Tumhari aukaat nahi hai yeh sab karne ki.,offensive
9260,user_s10,Isko toh band kar do. Ghatiya content.,offensive
9261,user_t1,Bhai, your consistency is amazing. Love the reviews.,safe
9262,user_t2,Teri awaaz sunke kaan dard ho gaye. Ganda sound. Product bekar.,offensive
9263,user_t3,Yeh review toh pura jhoot hai. Nothing true about this city.,offensive
9264,user_t4,Daliton ko koi haq nahi hai bolne ka.,hate_speech
9265,user_t5,Very insightful video. Thank you for showing the product.,safe
9266,user_t6,Saale, tu toh ek number ka fraud hai. Scam artist. Fake product.,offensive
9267,user_t7,Loved the way you presented the specifications.,safe
9268,user_t8,Pura video bekar. Time waste kiya. Boring unboxing.,offensive
9269,user_t9,Teri maa ki choot. Tujhe toh jail mein hona chahiye. Criminal.,hate_speech
9270,user_t10,Please provide a link to the store.,safe
9271,user_t1,This song makes me feel emotional.,safe
9272,user_t2,Aise logon ko toh maar dena chahiye. Desh ka dushman. Naxalwadi.,hate_speech
9273,user_t3,Bhen***d, tu toh pagal hai. Mental case.,hate_speech
9274,user_t4,Nice tips shared for using the product. I will implement them.,safe
9275,user_t5,Tu toh sirf views ke liye randi rona karta hai. Fake reviewer.,offensive
9276,user_t6,Your dedication to your work is inspiring.,safe
9277,user_t7,Yeh video toh harami hai. Report it.,hate_speech
9278,user_t8,Aisi gandi zubaan kyu use karte ho?,offensive
9279,user_t9,Jai Hind! Unity in diversity.,safe
9280,user_t10,Teri aukaat nahi hai yeh sab karne ki. Beggar. Product mat kharid.,offensive
9281,user_t1,Good content. Just needs better pacing.,safe
9282,user_t2,Aise logon ko toh kutte ki tarah maarna chahiye.,hate_speech
9283,user_t3,Pura video bekar. Nothing useful at all.,offensive
9284,user_t4,Very motivational speech. Thank you.,safe
9285,user_t5,Chhaka, tu toh transgender hai. Teri shakal bekar.,hate_speech
9286,user_t6,Tumhari soch bahut gandi hai. Psycho person.,offensive
9287,user_t7,I'm your newest fan. Subscribed! Love the product reviews.,safe
9288,user_t8,Iska channel toh harami hai. Ban this channel.,hate_speech
9289,user_t9,Nice color scheme in the video.,safe
9290,user_t10,Teri maa ki choot. Tujhe toh aag laga deni chahiye.,hate_speech
9291,user_t1,I appreciate the effort you put in.,safe
9292,user_t2,Teri shakal dekh ke hasi aati hai. Ugly man. Vlogger.,offensive
9293,user_t3,Yeh toh sirf paisa chahta hai. Fake person.,offensive
9294,user_t4,Thank you for the detailed guide.,safe
9295,user_t5,Bhen***d, tereko toh jail mein hona chahiye. Criminal.,hate_speech
9296,user_t6,Your efforts are commendable.,safe
9297,user_t7,Aise logon ko toh zinda nahi rehna chahiye. Desh drohi.,hate_speech
9298,user_t8,Tu toh sirf views ke liye randi rona karta hai.,offensive
9299,user_t9,Loved the positive message.,safe
9300,user_t10,Pagal kutta, chup hoja ab. Bahut sun liya.,offensive
9301,user_t1,I love your background music selection.,safe
9302,user_t2,Yeh toh sirf time barbad karta hai.,offensive
9303,user_t3,Tumhari aukaat nahi hai yeh sab karne ki.,offensive
9304,user_t4,Homosexuals are disgusting. They should be killed.,hate_speech
9305,user_t5,Your review is totally biased and fake.,offensive
9306,user_t6,This is the best song of the decade!,safe
9307,user_t7,You are a disgusting creature. Go die.,hate_speech
9308,user_t8,Aise logon ko toh goli maar deni chahiye.,hate_speech
9309,user_t9,Great explanation. I finally understood.,safe
9310,user_t10,Chutiya, tereko toh akal nahi hai.,offensive
9311,user_u1,Keep up the excellent work. Love the drone shots.,safe
9312,user_u2,Teri awaaz sunke kaan se khoon nikal gaya. Noise pollution.,offensive
9313,user_u3,Yeh toh sab jhoot hai. Fake content. All clickbait.,offensive
9314,user_u4,Auraton ko toh ghar mein hi rehna chahiye. Bahar mat niklo.,hate_speech
9315,user_u5,Very helpful tutorial. Thank you.,safe
9316,user_u6,Saale, tu toh ek number ka fraud hai. Scam artist. Fake product.,offensive
9317,user_u7,Loved the visual presentation of the product.,safe
9318,user_u8,Pura video bekar. Nothing useful. Time waste kiya.,offensive
9319,user_u9,Teri maa ki choot. Tujhe toh aag laga deni chahiye.,hate_speech
9320,user_u10,Please share the source of your data.,safe
9321,user_u1,This song makes me want to dance.,safe
9322,user_u2,Aise logon ko toh maar dena chahiye. Desh ka dushman.,hate_speech
9323,user_u3,Bhen***d, tu toh pagal hai. Mental case.,hate_speech
9324,user_u4,Nice background music. Very relaxing.,safe
9325,user_u5,Tu toh sirf views ke liye randi rona karta hai.,offensive
9326,user_u6,Your dedication to your work is inspiring.,safe
9327,user_u7,Yeh video toh harami hai. Report it.,hate_speech
9328,user_u8,Aisi gandi zubaan kyu use karte ho?,offensive
9329,user_u9,Vande Mataram! Jai Hind!,safe
9330,user_u10,Teri aukaat nahi hai yeh sab karne ki. Beggar.,offensive
9331,user_u1,Good content. Just a little too slow.,safe
9332,user_u2,Aise logon ko toh kutte ki tarah maarna chahiye.,hate_speech
9333,user_u3,Pura video bekar. Nothing useful at all.,offensive
9334,user_u4,Very motivational talk. Thank you.,safe
9335,user_u5,Chhaka, tu toh transgender hai. Teri shakal bekar.,hate_speech
9336,user_u6,Tumhari soch bahut gandi hai. Psycho person.,offensive
9337,user_u7,I'm your newest fan. Subscribed!,safe
9338,user_u8,Iska channel toh harami hai. Ban this channel.,hate_speech
9339,user_u9,Nice editing and production value.,safe
9340,user_u10,Teri maa ki choot. Tujhe toh aag laga deni chahiye.,hate_speech
9341,user_u1,I appreciate the effort you put in.,safe
9342,user_u2,Teri shakal dekh ke hasi aati hai. Ugly man.,offensive
9343,user_u3,Yeh toh sirf paisa chahta hai. Fake person.,offensive
9344,user_u4,Thank you for the detailed guide.,safe
9345,user_u5,Bhen***d, tereko toh jail mein hona chahiye. Criminal.,hate_speech
9346,user_u6,Your efforts are commendable.,safe
9347,user_u7,Aise logon ko toh zinda nahi rehna chahiye. Desh drohi.,hate_speech
9348,user_u8,Tu toh sirf views ke liye randi rona karta hai.,offensive
9349,user_u9,Loved the positive message.,safe
9350,user_u10,Pagal kutta, chup hoja ab. Bahut sun liya.,offensive
9351,user_u1,I love your background music selection.,safe
9352,user_u2,Yeh toh sirf time barbad karta hai.,offensive
9353,user_u3,Tumhari aukaat nahi hai yeh sab karne ki.,offensive
9354,user_u4,Homosexuals are disgusting. They should be killed.,hate_speech
9355,user_u5,Your review is totally biased and fake.,offensive
9356,user_u6,This is the best song of the decade!,safe
9357,user_u7,You are a disgusting creature. Go die.,hate_speech
9358,user_u8,Aise logon ko toh goli maar deni chahiye.,hate_speech
9359,user_u9,Great explanation. I finally understood.,safe
9360,user_u10,Chutiya, tereko toh akal nahi hai.,offensive
9361,user_v11,Bhai, your channel consistency is top-notch. Love the art.,safe
9362,user_v12,Teri awaaz sunke kaan dard ho gaye. Loud and irritating.,offensive
9363,user_v13,Ye review toh pura jhoot hai. Nothing true there.,offensive
9364,user_v14,Daliton ko koi haq nahi hai bolne ka. Chup raho.,hate_speech
9365,user_v15,Very insightful video. Thank you for making it.,safe
9366,user_v16,Saale, tu toh ek number ka fraud hai. Scam artist.,offensive
9367,user_v17,Loved the way you presented the information.,safe
9368,user_v18,Pura video bekar. Time waste kiya mera.,offensive
9369,user_v19,Teri maa ki choot. Tujhe toh jail mein hona chahiye. Criminal hacker.,hate_speech
9370,user_v20,Please provide a link to the product you reviewed.,safe
9371,user_v11,This song makes me feel emotional. Good work.,safe
9372,user_v12,Aise logon ko toh maar dena chahiye. Desh ka dushman hai.,hate_speech
9373,user_v13,Bhen***d, tu toh pagal hai. Mental case you are.,hate_speech
9374,user_v14,Nice tips shared. I will implement them now.,safe
9375,user_v15,Tu toh sirf views ke liye randi rona karta hai.,offensive
9376,user_v16,Your dedication to your work is inspiring.,safe
